"recording_id","step_id","start_time","end_time","description","has_errors","Preparation Error","error_description","Measurement Error","error_description","Order Error","error_description","Timing Error","error_description","Technique Error","error_description","Temperature Error","error_description","Missing Step","error_description","Other","error_description"
"2_38","23","None","None","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"2_38","18","None","None","Stir-Stir the contents in the microwave with a spoon","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"2_38","25","None","None","Microwave-Microwave for 1 more minute","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"2_38","15","None","None","Pour-Pour the sauces over the meatballs","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"2_41","22","30","90.6","Cut-Cut 1/4 medium carrot into short, thin strips","True","0","None","1","use 1/2 medium carrot instead of 1/4 medium carrot","0","None","0","None","1","use 1/2 medium carrot instead of 1/4 medium carrot","0","None","0","None","0","None"
"2_41","17","131.92510544904457","197.88765817356676","Peel-Peel one medium onion","True","0","None","0","None","0","None","0","None","1","Peel-Peel one medium onion improperly","0","None","0","None","0","None"
"2_41","27","195.88879293949043","241.86269332324844","cut-Cut onion into two pieces","True","0","None","0","None","0","None","0","None","1","cut-Cut onion into two pieces one large and one small","0","None","0","None","0","None"
"2_41","19","237.86496285509554","281.83999800477704","Slice-Slice 1/8 medium onion","True","0","None","1","Chop 1/2 onion instead of 1/8th","0","None","0","None","1","Chop 1/2 onion instead of 1/8th","0","None","0","None","0","None"
"2_41","14","283.8388632388535","323.8161679203821","Peel-Peel 1 garlic clove","True","0","None","0","None","0","None","0","None","1","Peel-Peel garlic clove improperly","0","None","0","None","0","None"
"2_41","16","319.8184374522292","347.03528677841615","Cut-Cut 1/8 garlic clove","True","0","None","1","Cut 1 garlic clove","0","None","0","None","0","None","0","None","0","None","0","None"
"2_41","26","346.3633723856392","380.18905200499984","Mince-Mince 1/8 garlic clove","True","0","None","1","Mince 1 garlic clove","0","None","0","None","0","None","0","None","0","None","0","None"
"2_41","23","399.7730468152866","491.7208475828025","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl","True","0","None","1","Mix-Mix 1/2 cup sweet-and-sour sauce and 1/2 cup soy sauce in a small bowl","0","None","0","None","0","None","0","None","0","None","0","None"
"2_41","24","501","514.6","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder","True","0","None","0","None","1","Step performed before adding meat balls","0","None","0","None","0","None","0","None","0","None"
"2_41","15","493.71971281687894","539.693613200637","Pour-Pour the sauces over the meatballs","True","0","None","0","None","1","Pouring sauces before placing meatballs","0","None","0","None","0","None","0","None","0","None"
"2_41","21","577.6720526480891","621.6470877977707","Place-Place 5 meatballs in a Microwave-safe plate","True","0","None","0","None","1","Place meat balls after the sauces are poured and topped with vegetables","0","None","0","None","0","None","0","None","0","None"
"2_41","24","636","651","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder","True","0","None","0","None","1","Adding pepper powder after pouring sauces on the plate","0","None","0","None","0","None","0","None","0","None"
"2_41","20","677.71","925.4","Microwave-Microwave the plate, covered, on high for 1.5 minutes","True","1","Microwave without covering the plate","0","None","0","None","1","Microwave without covering the plate","0","None","0","None","0","None","0","None"
"2_41","18","928","956","Stir-Stir the contents in the microwave with a spoon","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_41","20","977.4450994633758","1053.6","Microwave-Microwave the plate, covered, on high for 1.5 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_41","18","1084","1100","Stir-Stir the contents in the microwave with a spoon","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_41","25","1097.4","1222.2","Microwave-Microwave for 1 more minute","True","0","None","0","None","0","None","1","Microwave-Microwave for 2 minutes instead of 1 min","0","None","0","None","0","None","0","None"
"2_42","14","5.910681845541401","68.95795486464968","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","23","86.69000040127389","242.33795566719743","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl","True","0","None","1","1/2 tablespoon soy sauce instead of 1/2 tsp soy sauce","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","21","248.24863751273887","321.1470469410828","Place-Place 5 meatballs in a Microwave-safe plate","True","1","Using bowl instead of plate","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","20","378","490","Microwave-Microwave the plate, covered, on high for 1.5 minutes","True","0","None","0","None","1","Microwave before adding vegetables and sauces","1","Microwave before adding vegetables and sauces","0","None","0","None","0","None","0","None"
"2_42","22","506.34841143471334","626.5322756273886","Cut-Cut 1/4 medium carrot into short, thin strips","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","17","632.44295747293","669.8772758280255","Peel-Peel one medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","27","671.8475031098726","691.549775928344","cut-Cut onion into two pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","19","691.5497759283439","728.9840942834396","Slice-Slice 1/8 medium onion","True","0","None","0","None","0","None","0","None","1","chop instead of slice","0","None","0","None","0","None"
"2_42","16","728.9840942834396","746","Cut-Cut 1/8 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","26","746.5","770.3588672022292","Mince-Mince 1/8 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","24","776.2695490477706","868.870231294586","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder","True","0","None","0","None","1","Top meatballs after microwaving","0","None","0","None","0","None","0","None","0","None"
"2_42","18","866.9","888.57","Stir-Stir the contents in the microwave with a spoon","True","0","None","0","None","1","Stirring before adding sauces","0","None","0","None","0","None","0","None","0","None"
"2_42","20","882.661822267516","945.7090952866243","Microwave-Microwave the plate, covered, on high for 1.5 minutes","True","0","None","0","None","1","Step performed before correct order","0","None","0","None","0","None","0","None","0","None"
"2_42","15","941.7686407229298","956","Pour-Pour the sauces over the meatballs","True","0","None","0","None","1","Step performed after microwaving and stirring","0","None","0","None","0","None","0","None","0","None"
"2_42","18","957","972","Stir-Stir the contents in the microwave with a spoon","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","25","979","1085","Microwave-Microwave for 1 more minute","True","0","None","0","None","0","None","1","Microwave for 1.5 mins instead of 1 min","0","None","0","None","0","None","0","None"
"2_42","18","1085.5952322977707","1107.267732398089","Stir-Stir the contents in the microwave with a spoon","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_42","25","1099.3868232707007","1227.4515965907642","Microwave-Microwave for 1 more minute","True","0","None","0","None","0","None","1","Microwave for 1.5 mins instead of 1 min","0","None","0","None","0","None","0","None"
"2_46","17","20.322265880573248","70.59313411146498","Peel-Peel one medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","14","71","90","Peel-Peel 1 garlic clove","True","0","None","0","None","0","None","0","None","1","Peeled the garlic improperly","0","None","0","None","0","None"
"2_46","16","94.12417881528664","109.0984799904459","Cut-Cut 1/8 garlic clove","True","0","None","1","Cut 1/2 garlic clove","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","23","130.4903388121019","202.15306586464968","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","20","221.4","294.3","Microwave-Microwave the plate, covered, on high for 1.5 minutes","True","0","None","0","None","1","Microwave empty bowl without meatballs, sauces and vegetables","1","Microwave empty bowl without meatballs, sauces and vegetables","0","None","0","None","0","None","0","None"
"2_46","26","244.93678350796182","268.4678282117835","Mince-Mince 1/8 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","18","293.48","300.7","Stir-Stir the contents in the microwave with a spoon","True","0","None","0","None","1","Stirring the contents without adding meatballs, sauces and vegetables","0","None","0","None","0","None","0","None","0","None"
"2_46","22","341.20014820541405","404.3061317292994","Cut-Cut 1/4 medium carrot into short, thin strips","True","0","None","1","Took a large carrot instead of a medium carrot","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","27","411.793282316879","421.4196187866242","cut-Cut onion into two pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","19","420.35002584554144","447.0898493726115","Slice-Slice 1/8 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","24","449.2290352547771","516.6133905429937","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder","True","0","None","0","None","1","Topping after microwaving","0","None","0","None","0","None","0","None","0","None"
"2_46","20","516.6133905429937","586.1369317133758","Microwave-Microwave the plate, covered, on high for 1.5 minutes","True","0","None","0","None","0","None","1","Microwave for 1 min instead of 1.5 mins","0","None","0","None","0","None","0","None"
"2_46","18","659","668","Stir-Stir the contents in the microwave with a spoon","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"2_46","25","None","None","Microwave-Microwave for 1 more minute","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"2_46","21","None","None","Place-Place 5 meatballs in a Microwave-safe plate","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"2_46","15","None","None","Pour-Pour the sauces over the meatballs","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
